         3339922 function calls (3289371 primitive calls) in 34.692 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 common.py:56(ExternalReferenceForbidden)
     1668    0.001    0.000    0.003    0.000 common.py:566(require_length_match)
     1412    0.003    0.000    0.204    0.000 common.py:57(new_method)
        7    0.000    0.000    0.000    0.000 common.py:573(condition)
      443    0.001    0.000    0.001    0.000 common.py:585(is_dtype_equal)
        1    0.000    0.000    0.000    0.000 common.py:6(<module>)
       13    0.000    0.000    0.002    0.000 common.py:645(get_handle)
     1613    0.002    0.000    0.004    0.000 common.py:684(is_integer_dtype)
        1    0.000    0.000    0.000    0.000 common.py:71(NotSupportedError)
       52    0.000    0.000    0.000    0.000 common.py:736(is_signed_integer_dtype)
     1412    0.001    0.000    0.006    0.000 common.py:77(get_op_result_name)
        1    0.000    0.000    0.000    0.000 common.py:78(IOArgs)
       52    0.000    0.000    0.000    0.000 common.py:790(is_unsigned_integer_dtype)
        2    0.000    0.000    0.011    0.005 common.py:8(pyparsing_common)
        4    0.000    0.000    0.000    0.000 common.py:85(consensus_name_attr)
        1    0.000    0.000    0.000    0.000 common.py:88(_generate_etree_functions)
        1    0.000    0.000    0.000    0.000 common.py:91(IOHandles)
        1    0.000    0.000    0.000    0.000 common.py:925(_BufferedWriter)
        1    0.000    0.000    0.000    0.000 common.py:951(_BytesTarFile)
      614    0.001    0.000    0.004    0.000 common.py:96(is_bool_indexer)
      600    0.001    0.000    0.002    0.000 common.py:99(_maybe_match_name)
        3    0.000    0.000    0.000    0.000 compat.py:1(<module>)
        6    0.000    0.000    0.000    0.000 compat.py:10(with_str_method)
        1    0.000    0.000    0.006    0.006 compat.py:13(<module>)
        1    0.000    0.000    0.045    0.045 compat.py:14(<module>)
        1    0.000    0.000    0.000    0.000 compat.py:14(with_repr_method)
       35    0.000    0.000    0.000    0.000 compat.py:17(get_methods)
        1    0.000    0.000    0.000    0.000 compat.py:337(<listcomp>)
        1    0.000    0.000    0.000    0.000 compat.py:37(HTTPHeaders)
      117    0.000    0.000    0.003    0.000 compat.py:72(accepts_kwargs)
        2    0.000    0.000    0.000    0.000 compat.py:77(ensure_unicode)
        1    0.000    0.000    0.000    0.000 compat.py:98(filter_ssl_warnings)
        1    0.000    0.000    0.000    0.000 compressed.py:5(<module>)
        1    0.000    0.000    0.000    0.000 compressor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compressor.py:115(BZ2CompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:120(__init__)
        1    0.000    0.000    0.000    0.000 compressor.py:147(LZMACompressorWrapper)
        2    0.000    0.000    0.000    0.000 compressor.py:153(__init__)
        1    0.000    0.000    0.000    0.000 compressor.py:180(XZCompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:187(LZ4CompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:192(__init__)
        1    0.000    0.000    0.000    0.000 compressor.py:231(BinaryZlibFile)
        6    0.000    0.000    0.000    0.000 compressor.py:45(register_compressor)
        1    0.000    0.000    0.000    0.000 compressor.py:542(ZlibCompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:544(__init__)
        1    0.000    0.000    0.000    0.000 compressor.py:549(BinaryGzipFile)
        1    0.000    0.000    0.000    0.000 compressor.py:566(GzipCompressorWrapper)
        1    0.000    0.000    0.000    0.000 compressor.py:568(__init__)
        1    0.000    0.000    0.000    0.000 compressor.py:81(CompressorWrapper)
        2    0.000    0.000    0.000    0.000 compressor.py:97(__init__)
       83    0.000    0.000    0.019    0.000 compute.py:105(_scrape_options_class_doc)
      243    0.002    0.000    0.027    0.000 compute.py:112(_decorate_compute_function)
        1    0.000    0.000    0.044    0.044 compute.py:18(<module>)
      243    0.001    0.000    0.001    0.000 compute.py:195(_get_options_class)
      243    0.000    0.000    0.000    0.000 compute.py:228(_make_generic_wrapper)
      243    0.001    0.000    0.009    0.000 compute.py:259(_make_signature)
      243    0.001    0.000    0.038    0.000 compute.py:282(_wrap_function)
        1    0.000    0.000    0.039    0.039 compute.py:298(_make_global_functions)
        2    0.000    0.000    0.000    0.000 compute.py:633(field)
      486    0.001    0.000    0.001    0.000 compute.py:98(_get_arg_names)
        3    0.000    0.000    0.006    0.002 concat.py:1(<module>)
        4    0.000    0.000    0.000    0.000 concat.py:103(<listcomp>)
        4    0.000    0.000    0.000    0.000 concat.py:108(<setcomp>)
        4    0.000    0.000    0.000    0.000 concat.py:109(<setcomp>)
        8    0.000    0.000    0.000    0.000 concat.py:110(<genexpr>)
       12    0.000    0.000    0.000    0.000 concat.py:113(<genexpr>)
        4    0.000    0.000    0.000    0.000 concat.py:116(<setcomp>)
       12    0.000    0.000    0.000    0.000 concat.py:117(<genexpr>)
        4    0.000    0.000    0.001    0.000 concat.py:146(concat)
        1    0.000    0.000    0.000    0.000 concat.py:353(JoinUnit)
        1    0.000    0.000    0.000    0.000 concat.py:384(_Concatenator)
        4    0.000    0.000    0.001    0.000 concat.py:389(__init__)
        4    0.000    0.000    0.000    0.000 concat.py:476(<listcomp>)
        4    0.000    0.000    0.001    0.000 concat.py:565(get_result)
        4    0.000    0.000    0.000    0.000 concat.py:578(<listcomp>)
        4    0.000    0.000    0.000    0.000 concat.py:625(_get_result_dim)
        4    0.000    0.000    0.000    0.000 concat.py:631(_get_new_axes)
        4    0.000    0.000    0.000    0.000 concat.py:633(<listcomp>)
        4    0.000    0.000    0.000    0.000 concat.py:648(_get_concat_axis)
        4    0.000    0.000    0.000    0.000 concat.py:655(<listcomp>)
        4    0.000    0.000    0.000    0.000 concat.py:701(_maybe_check_integrity)
        4    0.000    0.000    0.000    0.000 concat.py:708(_concat_indexes)
        4    0.000    0.000    0.000    0.000 concat.py:71(concat_compat)
        8    0.000    0.000    0.000    0.000 concat.py:92(is_nonempty)
        2    0.000    0.000    0.001    0.000 config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 config.py:104(OptionError)
     1550    0.003    0.000    0.007    0.000 config.py:116(_get_single_key)
        1    0.000    0.000    0.002    0.002 config.py:13(<module>)
     1550    0.002    0.000    0.011    0.000 config.py:134(_get_option)
        1    0.000    0.000    0.000    0.000 config.py:211(DictWrapper)
        1    0.000    0.000    0.000    0.000 config.py:214(__init__)
        1    0.000    0.000    0.000    0.000 config.py:22(PyPIRCCommand)
        1    0.000    0.000    0.000    0.000 config.py:25(Config)
        1    0.000    0.000    0.000    0.000 config.py:257(CallableDynamicDoc)
        4    0.000    0.000    0.000    0.000 config.py:258(__init__)
     1550    0.001    0.000    0.012    0.000 config.py:262(__call__)
        1    0.000    0.000    0.000    0.000 config.py:421(option_context)
       79    0.000    0.000    0.001    0.000 config.py:453(register_option)
        2    0.000    0.000    0.000    0.000 config.py:528(deprecate_option)
     1550    0.001    0.000    0.001    0.000 config.py:579(_select_options)
     1550    0.002    0.000    0.003    0.000 config.py:597(_get_root)
     3100    0.002    0.000    0.002    0.000 config.py:611(_get_deprecated_option)
     1550    0.000    0.000    0.001    0.000 config.py:638(_translate_key)
     1550    0.001    0.000    0.002    0.000 config.py:650(_warn_if_deprecated)
       50    0.000    0.000    0.000    0.000 config.py:742(config_prefix)
        1    0.000    0.000    0.000    0.000 config.py:76(DeprecatedOption)
       75    0.000    0.000    0.000    0.000 config.py:772(wrap)
       79    0.000    0.000    0.001    0.000 config.py:773(inner)
        4    0.000    0.000    0.000    0.000 config.py:797(is_type_factory)
       29    0.000    0.000    0.000    0.000 config.py:811(inner)
        9    0.000    0.000    0.000    0.000 config.py:818(is_instance_factory)
        1    0.000    0.000    0.000    0.000 config.py:83(RegisteredOption)
       11    0.000    0.000    0.000    0.000 config.py:837(inner)
       20    0.000    0.000    0.000    0.000 config.py:844(is_one_of_factory)
       20    0.000    0.000    0.000    0.000 config.py:846(<listcomp>)
       20    0.000    0.000    0.000    0.000 config.py:847(<listcomp>)
       20    0.000    0.000    0.000    0.000 config.py:849(inner)
        8    0.000    0.000    0.000    0.000 config.py:863(is_nonnegative_int)
        1    0.000    0.000    0.001    0.001 config_init.py:1(<module>)
        1    0.000    0.000    0.000    0.000 config_init.py:340(is_terminal)
        1    0.000    0.000    0.000    0.000 config_init.py:745(register_plotting_backend_cb)
        3    0.000    0.000    0.001    0.000 configloader.py:109(raw_config_parse)
        1    0.000    0.000    0.003    0.003 configloader.py:14(<module>)
        1    0.000    0.000    0.000    0.000 configloader.py:203(build_profile_map)
        1    0.000    0.000    0.000    0.000 configloader.py:95(load_config)
        1    0.000    0.000    0.002    0.002 configparser.py:1(<module>)
        8    0.000    0.000    0.000    0.000 configparser.py:1023(<dictcomp>)
        3    0.000    0.000    0.000    0.000 configparser.py:1118(_join_multiline_values)
        5    0.000    0.000    0.000    0.000 configparser.py:1142(_unify_values)
        6    0.000    0.000    0.000    0.000 configparser.py:1190(converters)
        1    0.000    0.000    0.000    0.000 configparser.py:1195(ConfigParser)
        1    0.000    0.000    0.000    0.000 configparser.py:1227(SafeConfigParser)
        1    0.000    0.000    0.000    0.000 configparser.py:1240(SectionProxy)
        6    0.000    0.000    0.000    0.000 configparser.py:1243(__init__)
        1    0.000    0.000    0.000    0.000 configparser.py:1310(ConverterMapping)
        3    0.000    0.000    0.000    0.000 configparser.py:1320(__init__)
        6    0.000    0.000    0.000    0.000 configparser.py:1362(__iter__)
        1    0.000    0.000    0.000    0.000 configparser.py:168(Error)
        1    0.000    0.000    0.000    0.000 configparser.py:181(NoSectionError)
        1    0.000    0.000    0.000    0.000 configparser.py:190(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 configparser.py:216(DuplicateOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:243(NoOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:254(InterpolationError)
        1    0.000    0.000    0.000    0.000 configparser.py:264(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 configparser.py:276(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 configparser.py:284(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 configparser.py:297(ParsingError)
        1    0.000    0.000    0.000    0.000 configparser.py:340(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 configparser.py:360(Interpolation)
        5    0.000    0.000    0.000    0.000 configparser.py:363(before_get)
        5    0.000    0.000    0.000    0.000 configparser.py:369(before_read)
        1    0.000    0.000    0.000    0.000 configparser.py:376(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:448(ExtendedInterpolation)
        1    0.000    0.000    0.000    0.000 configparser.py:522(LegacyInterpolation)
        1    0.000    0.000    0.001    0.001 configparser.py:560(RawConfigParser)
        3    0.000    0.000    0.000    0.000 configparser.py:601(__init__)
        3    0.000    0.000    0.000    0.000 configparser.py:644(sections)
        3    0.000    0.000    0.000    0.000 configparser.py:670(options)
        3    0.000    0.000    0.000    0.000 configparser.py:679(read)
        5    0.000    0.000    0.000    0.000 configparser.py:765(get)
       10    0.000    0.000    0.000    0.000 configparser.py:874(optionxform)
        3    0.000    0.000    0.000    0.000 configparser.py:996(_read)
        1    0.000    0.000    0.000    0.000 configprovider.py:13(<module>)
        1    0.000    0.000    0.000    0.000 configprovider.py:203(create_botocore_default_config_mapping)
        3    0.000    0.000    0.000    0.000 configprovider.py:223(_create_config_chain_mapping)
        1    0.000    0.000    0.000    0.000 configprovider.py:236(DefaultConfigResolver)
        1    0.000    0.000    0.000    0.000 configprovider.py:272(ConfigChainFactory)
        1    0.000    0.000    0.000    0.000 configprovider.py:280(__init__)
       34    0.000    0.000    0.000    0.000 configprovider.py:296(create_config_chain)
       25    0.000    0.000    0.000    0.000 configprovider.py:362(_get_env_providers)
       31    0.000    0.000    0.000    0.000 configprovider.py:372(_get_scoped_config_providers)
        1    0.000    0.000    0.000    0.000 configprovider.py:386(ConfigValueStore)
        1    0.000    0.000    0.000    0.000 configprovider.py:389(__init__)
    19/10    0.000    0.000    0.001    0.000 configprovider.py:407(get_config_variable)
       26    0.000    0.000    0.000    0.000 configprovider.py:484(set_config_provider)
        1    0.000    0.000    0.000    0.000 configprovider.py:502(SmartDefaultsConfigStoreFactory)
        1    0.000    0.000    0.000    0.000 configprovider.py:579(BaseProvider)
        1    0.000    0.000    0.000    0.000 configprovider.py:591(ChainProvider)
       34    0.000    0.000    0.000    0.000 configprovider.py:598(__init__)
    19/10    0.000    0.000    0.001    0.000 configprovider.py:620(provide)
       16    0.000    0.000    0.000    0.000 configprovider.py:651(_convert_type)
        1    0.000    0.000    0.000    0.000 configprovider.py:660(InstanceVarProvider)
       34    0.000    0.000    0.000    0.000 configprovider.py:663(__init__)
       19    0.000    0.000    0.000    0.000 configprovider.py:681(provide)
        1    0.000    0.000    0.000    0.000 configprovider.py:694(ScopedConfigProvider)
       35    0.000    0.000    0.000    0.000 configprovider.py:695(__init__)
        7    0.000    0.000    0.001    0.000 configprovider.py:716(provide)
        1    0.000    0.000    0.000    0.000 configprovider.py:733(EnvironmentProvider)
       26    0.000    0.000    0.000    0.000 configprovider.py:736(__init__)
       11    0.000    0.000    0.000    0.000 configprovider.py:753(provide)
